#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,transaction,67060105215
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,load_gc_time_ms,2109
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,read_ops,30004012
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,read_lat,6766.16860665167
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,init,595886079
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,load_gc_count,25
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,cleanup,3081404415
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,insert_ops,1000000
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,insert_lat,17739.506121
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,update_ops,29995988
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r3,update_lat,12922.37277445237
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,runtime,72187
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,throughput,845027.4980259604
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,total_gc_time_%,37.45688281823597
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,load,5643796479
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,used_mem_mb_min,68
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,used_mem_mb_max,9134
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,main_gc_count,137
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,main_gc_time_ms,24928
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,transaction,65363247103
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,load_gc_time_ms,2093
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,read_ops,30005248
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,read_lat,6517.491039600805
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,init,552902655
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,load_gc_count,25
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,cleanup,2641002495
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,insert_ops,1000000
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,insert_lat,17623.059997
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,update_ops,29994752
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r4,update_lat,12966.25450982225
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,runtime,72163
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,throughput,845308.53761623
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,total_gc_time_%,38.131729556698026
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,load,5631639551
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,used_mem_mb_min,66
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,used_mem_mb_max,9748
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,main_gc_count,138
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,main_gc_time_ms,25413
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,transaction,65366130687
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,load_gc_time_ms,2084
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,read_ops,30005560
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,read_lat,6348.558557580662
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,init,590131199
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,load_gc_count,25
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,cleanup,2928754687
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,insert_ops,1000000
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,insert_lat,18350.72124
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,update_ops,29994440
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r5,update_lat,12716.776246197629
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,runtime,72537
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,throughput,840950.1357927679
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,total_gc_time_%,37.90617202255401
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,load,5599363071
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,used_mem_mb_min,66
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,used_mem_mb_max,9583
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,main_gc_count,138
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,main_gc_time_ms,25402
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,transaction,65768259583
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,load_gc_time_ms,2074
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,read_ops,30003697
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,read_lat,6110.863711895237
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,init,605806591
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,load_gc_count,25
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,cleanup,3389685759
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,insert_ops,1000000
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,insert_lat,19531.361123
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,update_ops,29996303
1000000,1000000,10,100,60000000,12,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r6,update_lat,13242.226028420902
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,runtime,49294
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,throughput,750598.4501156327
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,total_gc_time_%,40.09818639185296
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,load,5882150911
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,used_mem_mb_min,68
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,used_mem_mb_max,9560
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,main_gc_count,92
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,main_gc_time_ms,17612
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,transaction,42148823039
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,load_gc_time_ms,2137
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,read_ops,17997821
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,read_lat,5422.05590421196
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,init,642179071
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,cleanup,5272371199
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,insert_lat,33961.624382
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,update_ops,18002179
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r1,update_lat,13616.736607662884
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,runtime,50174
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,throughput,737433.7306174512
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,total_gc_time_%,40.22800653725037
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,load,5799084031
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,used_mem_mb_min,68
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,used_mem_mb_max,9667
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,main_gc_count,93
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,main_gc_time_ms,18060
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,transaction,43157291007
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,load_gc_time_ms,2107
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,read_ops,18004146
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,read_lat,5918.694344458216
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,init,631271423
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,cleanup,5333385215
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,insert_lat,33143.388884
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,update_ops,17995854
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r2,update_lat,14627.198827629963
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,runtime,49443
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,throughput,748336.468256376
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,total_gc_time_%,39.70632849948426
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,load,5829525503
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,used_mem_mb_min,66
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,used_mem_mb_max,9900
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,main_gc_count,92
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,main_gc_time_ms,17495
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,transaction,42408869887
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,load_gc_time_ms,2120
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,read_ops,18002389
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,read_lat,6385.576445770615
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,init,603959295
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,cleanup,1436590079
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,insert_lat,33288.060435
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,update_ops,17997611
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r3,update_lat,14501.087267137844
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,runtime,43248
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,throughput,855530.8916019237
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,total_gc_time_%,40.28394376618572
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,load,5773099007
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,used_mem_mb_min,66
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,used_mem_mb_max,8565
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,main_gc_count,91
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,main_gc_time_ms,15292
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,transaction,36246126591
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,load_gc_time_ms,2113
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,read_ops,17997503
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,read_lat,3294.7910774066827
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,init,637493247
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,cleanup,2015420415
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,insert_lat,33971.358207
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,update_ops,18002497
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r4,update_lat,12863.65429840094
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,runtime,49125
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,throughput,753180.6615776081
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,total_gc_time_%,39.72722646310432
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,load,5829722111
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,used_mem_mb_min,66
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,used_mem_mb_max,9637
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,main_gc_count,91
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,main_gc_time_ms,17386
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,transaction,42065461247
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,load_gc_time_ms,2111
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,read_ops,18006381
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,read_lat,6354.108076908958
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,init,629641215
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,cleanup,5476909055
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,insert_lat,33375.425058
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,update_ops,17993619
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r5,update_lat,13686.115639883228
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,runtime,49120
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,throughput,753257.328990228
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,total_gc_time_%,40.09568403908795
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,load,5828313087
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,used_mem_mb_min,64
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,used_mem_mb_max,10000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,main_gc_count,93
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,main_gc_time_ms,17560
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,transaction,42088267775
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,load_gc_time_ms,2119
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,read_ops,17994955
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,read_lat,6376.98877924396
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,init,626081791
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,load_gc_count,25
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,cleanup,1224269823
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,insert_ops,1000000
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,insert_lat,34308.295794
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,update_ops,18005045
1000000,1000000,10,100,36000000,12,infinispan,workloada_run,true,zipfian,true,,default,default,none,20GB,40,r6,update_lat,14528.809364264294
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,runtime,67928
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,throughput,898009.6572841832
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,total_gc_time_%,38.579083735720175
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,load,5962727423
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,used_mem_mb_min,72
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,used_mem_mb_max,9486
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,main_gc_count,137
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,main_gc_time_ms,24125
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,transaction,60828155903
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,load_gc_time_ms,2065
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,read_ops,29996422
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,read_lat,8480.335377666042
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,init,565428223
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,load_gc_count,25
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,cleanup,3720724479
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,insert_ops,1000000
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,insert_lat,29351.472041
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,update_ops,30003578
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r1,update_lat,15642.14327491208
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,runtime,62338
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,throughput,978536.3662613494
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,total_gc_time_%,39.743013892008086
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,load,5972951039
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,used_mem_mb_min,72
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,used_mem_mb_max,9239
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,main_gc_count,139
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,main_gc_time_ms,22660
1000000,1000000,10,100,60000000,16,infinispan,workloada_run,true,zipfian,false,true,default,default,volatile,20GB,40,r2,transaction,55179739135
